pin,taluk,city,state,isServiceable
600115,Kancheepuram,Kanchipuram,TAMIL NADU,true
600116,Sriperumbudur,Kanchipuram,TAMIL NADU,true
600117,Tambaram,Kanchipuram,TAMIL NADU,true
600118,Chennai,Chennai,TAMIL NADU,true
600119,Saidapet,Kanchipuram,TAMIL NADU,true
600120,Ambattur,Tiruvallur,TAMIL NADU,true
600122,Sriperumbudur,Kanchipuram,TAMIL NADU,true
600123,Poonamallee,Tiruvallur,TAMIL NADU,true
600124,Poonamallee,Tiruvallur,TAMIL NADU,true
600125,Sriperumbudur,Kanchipuram,TAMIL NADU,true
600126,Tambaram,Kanchipuram,TAMIL NADU,true
600127,Chengalpattu,Kanchipuram,TAMIL NADU,true
600128,Poonamallee,Tiruvallur,TAMIL NADU,true
600129,Sholinganallur,Kanchipuram,TAMIL NADU,true
600130,Chinglepet,Kanchipuram,TAMIL NADU,true
601101,Ponneri,Tiruvallur,TAMIL NADU,true
601102,Kancheepuram,Kanchipuram,TAMIL NADU,true
601103,Tiruvallur,Tiruvallur,TAMIL NADU,true
601201,Gummidipoondi,Tiruvallur,TAMIL NADU,true
601202,Gummidipundi,Tiruvallur,TAMIL NADU,true
601203,Ponneri,Tiruvallur,TAMIL NADU,true
601204,Ponneri,Tiruvallur,TAMIL NADU,true
601205,Ponneri,Tiruvallur,TAMIL NADU,true
601206,Gummidipoondi,Tiruvallur,TAMIL NADU,true
601301,Sriperumbudur,Kanchipuram,TAMIL NADU,true
602001,Thiruvallur,Tiruvallur,TAMIL NADU,true
602002,Thiruvallur,Tiruvallur,TAMIL NADU,true
602003,Tiruvallur,Tiruvallur,TAMIL NADU,true
602021,Thiruvallur,Tiruvallur,TAMIL NADU,true
602023,Tiruvallur,Tiruvallur,TAMIL NADU,true
602024,Poonamallee,Tiruvallur,TAMIL NADU,true
602025,Thiruvallur,Tiruvallur,TAMIL NADU,true
602026,Tiruvallur,Tiruvallur,TAMIL NADU,true
602105,Sriperumbudur,Kanchipuram,TAMIL NADU,true
602106,Sriperumbudur,Kanchipuram,TAMIL NADU,true
602108,Sriperumbudur,Kanchipuram,TAMIL NADU,true
602117,Sriperumbudur,Kanchipuram,TAMIL NADU,true
603001,Chengalpattu,Kanchipuram,TAMIL NADU,true
603002,Chengalpattu,Kanchipuram,TAMIL NADU,true
603003,Chengalpattu,Kanchipuram,TAMIL NADU,true
603101,Chengalpattu,Kanchipuram,TAMIL NADU,true
603102,Tirukalikundram,Kanchipuram,TAMIL NADU,true
603103,Chinglepet,Kanchipuram,TAMIL NADU,true
603104,Chengalpattu,Kanchipuram,TAMIL NADU,true
603105,Chengalpattu,Kanchipuram,TAMIL NADU,true
603106,Chengalpattu,Kanchipuram,TAMIL NADU,true
603107,Chengalpattu,Kanchipuram,TAMIL NADU,true
603108,Chengalpattu,Kanchipuram,TAMIL NADU,true
603109,Chengalpattu,Kanchipuram,TAMIL NADU,true
603110,Chengalpattu,Kanchipuram,TAMIL NADU,true
603111,Chengalpattu,Kanchipuram,TAMIL NADU,true
603112,Chingelpet,Kanchipuram,TAMIL NADU,true
603127,Tirukalikundram,Kanchipuram,TAMIL NADU,true
603201,Madurantakam,Kanchipuram,TAMIL NADU,true
603202,Chengalpattu,Kanchipuram,TAMIL NADU,true
603203,Chengalpattu,Kanchipuram,TAMIL NADU,true
603204,Chengallpattu,Kanchipuram,TAMIL NADU,true
603209,Chengalpattu,Kanchipuram,TAMIL NADU,true
603210,Chengalpattu,Kanchipuram,TAMIL NADU,true
603211,,Kanchipuram,TAMIL NADU,true
603301,Chengalpattu,Kanchipuram,TAMIL NADU,true
603302,Cheyur,Kanchipuram,TAMIL NADU,true
603303,Chengalpattu,Kanchipuram,TAMIL NADU,true
603304,Cheyur,Kanchipuram,TAMIL NADU,true
603305,Chengalpattu,Kanchipuram,TAMIL NADU,true
603306,Madurantakam,Kanchipuram,TAMIL NADU,true
603307,Chengalpattu,Kanchipuram,TAMIL NADU,true
603308,Chengalpattu,Kanchipuram,TAMIL NADU,true
603309,Cheyur,Kanchipuram,TAMIL NADU,true
603310,Chengalpattu,Kanchipuram,TAMIL NADU,true
603311,Cheyur,Kanchipuram,TAMIL NADU,true
603312,Cheyyur,Kanchipuram,TAMIL NADU,true
603313,Cheyur,Kanchipuram,TAMIL NADU,true
603314,Uttiramerur,Kanchipuram,TAMIL NADU,true
603319,Chengalpattu,Kanchipuram,TAMIL NADU,true
603401,Cheyur,Kanchipuram,TAMIL NADU,true
603402,Kanchipuram,Kanchipuram,TAMIL NADU,true
603403,Uthiramerur,Kanchipuram,TAMIL NADU,true
603405,Chengalpattu,Kanchipuram,TAMIL NADU,true
603406,Maduranthakam,Kanchipuram,TAMIL NADU,true
604001,Tindivanam,Villupuram,TAMIL NADU,true
604101,Tindivanam,Villupuram,TAMIL NADU,true
604102,Tindivanam,Villupuram,TAMIL NADU,true
604151,Gingee,Villupuram,TAMIL NADU,true
604152,Gingee,Villupuram,TAMIL NADU,true
604153,Gingee,Villupuram,TAMIL NADU,true
604154,Tindivanam,Villupuram,TAMIL NADU,true
604201,Gingee,Villupuram,TAMIL NADU,true
604202,Gingee,Villupuram,TAMIL NADU,true
604203,Tindivanam,Villupuram,TAMIL NADU,true
604204,Gingee,Villupuram,TAMIL NADU,true
604205,Gingee,Villupuram,TAMIL NADU,true
604206,Gingee,Villupuram,TAMIL NADU,true
604207,Tindivanam,Villupuram,TAMIL NADU,true
604208,Tindivanam,Villupuram,TAMIL NADU,true
604210,Gingee,Villupuram,TAMIL NADU,true
604301,Tindivanam,Villupuram,TAMIL NADU,true
604302,Tindivanam,Villupuram,TAMIL NADU,true
604303,Tindivanam,Villupuram,TAMIL NADU,true
604304,Tindivanam,Villupuram,TAMIL NADU,true
604305,Tindivanam,Villupuram,TAMIL NADU,true
604306,Tindivanam,Villupuram,TAMIL NADU,true
604307,Tindivanam,Villupuram,TAMIL NADU,true
604401,Cheyyar,Tiruvannamalai,TAMIL NADU,true
604402,Cheyyar,Tiruvannamalai,TAMIL NADU,true
604403,Arni,Tiruvannamalai,TAMIL NADU,true
604404,Vandavasi,Tiruvannamalai,TAMIL NADU,true
604405,Vandavasi,Tiruvannamalai,TAMIL NADU,true
604406,Vandavasi,Tiruvannamalai,TAMIL NADU,true
604407,Arcot,Vellore,TAMIL NADU,true
604408,Cheyyar,Tiruvannamalai,TAMIL NADU,true
604409,Cheyyar,Tiruvannamalai,TAMIL NADU,true
604410,Cheyyar,Tiruvannamalai,TAMIL NADU,true
604501,Vandavasi,Tiruvannamalai,TAMIL NADU,true
604502,Vandavasi,Tiruvannamalai,TAMIL NADU,true
604503,Vandavasi,Tiruvannamalai,TAMIL NADU,true
604504,Cheyyar,Tiruvannamalai,TAMIL NADU,true
604505,Vandavasi,Tiruvannamalai,TAMIL NADU,true
604601,Tiruannvmalai,Tiruvannamalai,TAMIL NADU,true
605001,Pondicherry,Pondicherry,PONDICHERRY,true
605002,Pondicherry,Pondicherry,PONDICHERRY,true
605003,Pondicherry ,Pondicherry,PONDICHERRY,true
605004,Pondicherry,Pondicherry,PONDICHERRY,true
605005,Pondicherry ,Pondicherry,PONDICHERRY,true
605006,Pondicherry,Pondicherry,PONDICHERRY,true
605007,Cuddalore,Cuddalore,TAMIL NADU,true
605008,Pondicherry,Pondicherry,PONDICHERRY,true
605009,Pondicherry,Pondicherry,PONDICHERRY,true
605010,Pondicherry,Pondicherry,PONDICHERRY,true
605011,Pondicherry,Pondicherry,PONDICHERRY,true
605013,Pondicherry,Pondicherry,PONDICHERRY,true
605014,Pondicherry,Pondicherry,PONDICHERRY,true
605101,Pondicherry,Pondicherry,PONDICHERRY,true
605102,Pondicherry,Pondicherry,PONDICHERRY,true
605103,Villupuram,Villupuram,TAMIL NADU,true
605104,Pondicherry,Pondicherry,PONDICHERRY,true
605105,Pondicherry,Pondicherry,PONDICHERRY,true
605106,Cuddalore,Cuddalore,TAMIL NADU,true
605107,Pondicherry,Pondicherry,PONDICHERRY,true
605108,Villupuram,Villupuram,TAMIL NADU,true
605109,Tindivanam,Villupuram,TAMIL NADU,true
605110,Pondicherry,Pondicherry,PONDICHERRY,true
605111,Pondicherry,Pondicherry,PONDICHERRY,true
605201,Gingee,Villupuram,TAMIL NADU,true
605202,Villupuram,Villupuram,TAMIL NADU,true
605203,Villupuram,Villupuram,TAMIL NADU,true
605301,Villupuram,Villupuram,TAMIL NADU,true
605302,Villupuram,Villupuram,TAMIL NADU,true
605401,Villupuram,Villupuram,TAMIL NADU,true
605402,Villupuram,Villupuram,TAMIL NADU,true
605501,Pondicherry,Pondicherry,PONDICHERRY,true
605502,Pondicherry,Pondicherry,PONDICHERRY,true
605601,Villupuram,Villupuram,TAMIL NADU,true
605602,Villupuram,Villupuram,TAMIL NADU,true
605651,Tindivanam,Villupuram,TAMIL NADU,true
605652,Villupuram,Villupuram,TAMIL NADU,true
605701,Tirukkoyilur,Villupuram,TAMIL NADU,true
605702,Sankarapuram,Villupuram,TAMIL NADU,true
605751,Tirukkoyilur,Villupuram,TAMIL NADU,true
605752,Tirukkoyilur,Villupuram,TAMIL NADU,true
605754,Tirukkoyilur,Villupuram,TAMIL NADU,true
605755,Tirukkoyilur,Villupuram,TAMIL NADU,true
605756,Tirukkoyilur,Villupuram,TAMIL NADU,true
605757,Tirukkoyilur,Villupuram,TAMIL NADU,true
605758,Tirukkoyilur,Villupuram,TAMIL NADU,true
605759,Tirukkoyilur,Villupuram,TAMIL NADU,true
605766,Tirukkoyilur,Villupuram,TAMIL NADU,true
605801,Tirukkoyilur,Villupuram,TAMIL NADU,true
605802,Tirukkoyilur,Villupuram,TAMIL NADU,true
605803,Tirukkoyilur,Villupuram,TAMIL NADU,true
606001,Virudhachalam,Cuddalore,TAMIL NADU,true
606003,Vriddhachalam,Cuddalore,TAMIL NADU,true
606102,Ulundurpet,Villupuram,TAMIL NADU,true
606103,Virudhachalam,Cuddalore,TAMIL NADU,true
606104,Ulundurpettai,Villupuram,TAMIL NADU,true
606105,Tittagudi,Cuddalore,TAMIL NADU,true
606106,Tittagudi,Cuddalore,TAMIL NADU,true
606107,Ulundurpet,Villupuram,TAMIL NADU,true
606108,Tittagudi,Cuddalore,TAMIL NADU,true
606110,Vriddhachalam,Cuddalore,TAMIL NADU,true
606111,Tittagudi,Cuddalore,TAMIL NADU,true
606115,Ulundurpet,Villupuram,TAMIL NADU,true
606201,Kallakurichi,Villupuram,TAMIL NADU,true
606202,Kallakurichi,Villupuram,TAMIL NADU,true
606203,Kallakurichi,Villupuram,TAMIL NADU,true
606204,Kallakurichi,Villupuram,TAMIL NADU,true
606205,Sankarapuram,Villupuram,TAMIL NADU,true
606206,Kallakkurichi,Villupuram,TAMIL NADU,true
606207,Kallakurichi,Villupuram,TAMIL NADU,true
606208,Sankapuram,Villupuram,TAMIL NADU,true
606213,Kallakkurichi,Villupuram,TAMIL NADU,true
606301,Kallakurichi,Villupuram,TAMIL NADU,true
606302,Virudhachalam,Cuddalore,TAMIL NADU,true
606303,Tittagudi,Cuddalore,TAMIL NADU,true
606304,Vriddhachalam,Cuddalore,TAMIL NADU,true
606305,Ulundurpet,Villupuram,TAMIL NADU,true
606401,Sankarapuram,Villupuram,TAMIL NADU,true
606402,Sankarapuram,Villupuram,TAMIL NADU,true
606601,Tiruvananmalai,Tiruvannamalai,TAMIL NADU,true
606603,Tiruvananamalai,Tiruvannamalai,TAMIL NADU,true
606604,Tiruvannamalai,Tiruvannamalai,TAMIL NADU,true
606611,Tiruvannamalai,Tiruvannamalai,TAMIL NADU,true
606701,Chengam,Tiruvannamalai,TAMIL NADU,true
606702,Chengam,Tiruvannamalai,TAMIL NADU,true
606703,Chengam,Tiruvannamalai,TAMIL NADU,true
606704,Chengam,Tiruvannamalai,TAMIL NADU,true
606705,Chegam,Tiruvannamalai,TAMIL NADU,true
606706,Chengam,Tiruvannamalai,TAMIL NADU,true
606707,Chengam,Tiruvannamalai,TAMIL NADU,true
606708,Chengam,Tiruvannamalai,TAMIL NADU,true
606709,Chengam,Tiruvannamalai,TAMIL NADU,true
606710,Chengam,Tiruvannamalai,TAMIL NADU,true
606751,Polur,Tiruvannamalai,TAMIL NADU,true
606752,Tiruvannamalai,Tiruvannamalai,TAMIL NADU,true
606753,Tiruvannamalai,Tiruvannamalai,TAMIL NADU,true
606754,Tiruvanamalai,Tiruvannamalai,TAMIL NADU,true
606755,Tiruvannamalai,Tiruvannamalai,TAMIL NADU,true
606801,Polur,Tiruvannamalai,TAMIL NADU,true
606802,Tiruvananmalai,Tiruvannamalai,TAMIL NADU,true
606803,Polur,Tiruvannamalai,TAMIL NADU,true
606804,Tiruvananamalai,Tiruvannamalai,TAMIL NADU,true
606805,Tiruvananamalai,Tiruvannamalai,TAMIL NADU,true
606806,Tiruannamalai,Tiruvannamalai,TAMIL NADU,true
606807,Vandavasi,Tiruvannamalai,TAMIL NADU,true
606808,Thandrampattu,Tiruvannamalai,TAMIL NADU,true
606811,Tiruvannamalai,Tiruvannamalai,TAMIL NADU,true
606901,Polur,Tiruvannamalai,TAMIL NADU,true
606902,Arni,Tiruvannamalai,TAMIL NADU,true
606903,Polur,Tiruvannamalai,TAMIL NADU,true
606904,Polur,Tiruvannamalai,TAMIL NADU,true
606905,Polur,Tiruvannamalai,TAMIL NADU,true
606906,Polur,Tiruvannamalai,TAMIL NADU,true
606907,Polur,Tiruvannamalai,TAMIL NADU,true
606908,Polur,Tiruvannamalai,TAMIL NADU,true
607001,Cuddalore,Cuddalore,TAMIL NADU,true
607002,Cuddalore,Cuddalore,TAMIL NADU,true
607003,Cuddalore,Cuddalore,TAMIL NADU,true
607004,Cuddalore,Cuddalore,TAMIL NADU,true
607005,Cuddalore,Cuddalore,TAMIL NADU,true
607006,Cuddalore,Cuddalore,TAMIL NADU,true
607101,Panruti,Cuddalore,TAMIL NADU,true
607102,Panruti,Cuddalore,TAMIL NADU,true
607103,Panruti,Cuddalore,TAMIL NADU,true
607104,Panruti,Cuddalore,TAMIL NADU,true
607105,Cuddalore,Cuddalore,TAMIL NADU,true
607106,Panruti,Cuddalore,TAMIL NADU,true
607107,Ulundurpet,Villupuram,TAMIL NADU,true
607108,Panruti,Cuddalore,TAMIL NADU,true
607109,Cuddalore,Cuddalore,TAMIL NADU,true
607112,Panruti,Cuddalore,TAMIL NADU,true
607201,Ulundurpet,Tiruchirappalli,TAMIL NADU,true
607202,Ulundurpet,Villupuram,TAMIL NADU,true
607203,Tirukkoyilur,Villupuram,TAMIL NADU,true
607204,Ulundurpet,Villupuram,TAMIL NADU,true
607205,Panruti,Cuddalore,TAMIL NADU,true
607209,Tirukkoyilur,Villupuram,TAMIL NADU,true
607301,Cuddalore,Cuddalore,TAMIL NADU,true
607302,Cuddalore,Cuddalore,TAMIL NADU,true
607303,Panruti,Cuddalore,TAMIL NADU,true
607308,Cuddalore,Cuddalore,TAMIL NADU,true
607401,Cuddalore,Cuddalore,TAMIL NADU,true
607402,Cuddalore,Cuddalore,TAMIL NADU,true
607801,Virudhachalam,Cuddalore,TAMIL NADU,true
607802,Panruti,Cuddalore,TAMIL NADU,true
607803,Virudhachalam,Cuddalore,TAMIL NADU,true
607804,Vriddhachalam,Cuddalore,TAMIL NADU,true
607805,Panruti,Cuddalore,TAMIL NADU,true
607807,Virudhachalam,Cuddalore,TAMIL NADU,true
608001,,Cuddalore,TAMIL NADU,true
608002,Chidambaram,Cuddalore,TAMIL NADU,true
608102,Chidambaram,Cuddalore,TAMIL NADU,true
608201,Chidambaram,Cuddalore,TAMIL NADU,true
608301,Kattumannarkoil,Cuddalore,TAMIL NADU,true
608302,Chidambaram,Cuddalore,TAMIL NADU,true
608303,Chidambaram,Cuddalore,TAMIL NADU,true
608304,Kattumannarkoil,Cuddalore,TAMIL NADU,true
608305,Kattumannarkoil,Cuddalore,TAMIL NADU,true
608306,Kattumannarkoil,Cuddalore,TAMIL NADU,true
608401,Chidabamram,Cuddalore,TAMIL NADU,true
608501,Chidambaram,Cuddalore,TAMIL NADU,true
608502,Chidambaram,Cuddalore,TAMIL NADU,true
608601,Chidambaram,Cuddalore,TAMIL NADU,true
608602,Chidambaram,Cuddalore,TAMIL NADU,true
608701,Kattmannarkoil,Cuddalore,TAMIL NADU,true
608702,Kattmannarkoil,Cuddalore,TAMIL NADU,true
608703,Kattumanarkoil,Cuddalore,TAMIL NADU,true
608704,Kattmannarkoil,Cuddalore,TAMIL NADU,true
608801,Chidambaram,Cuddalore,TAMIL NADU,true
608901,Jayamkondacholapuram,Ariyalur,TAMIL NADU,true
609001,Mayiladuthurai,Nagapattinam,TAMIL NADU,true
609003,Mayiladuthurai,Nagapattinam,TAMIL NADU,true
609101,Sirkali,Nagapattinam,TAMIL NADU,true
609102,Sirkali,Nagapattinam,TAMIL NADU,true
609103,Mayiladuthurai,Nagapattinam,TAMIL NADU,true
609104,Sirkali,Nagapattinam,TAMIL NADU,true
609105,Sirkali,Nagapattinam,TAMIL NADU,true
609106,Sirkali,Nagapattinam,TAMIL NADU,true
609107,Sirkali,Nagapattinam,TAMIL NADU,true
609108,Sirkali,Nagapattinam,TAMIL NADU,true
609109,Sirkali,Nagapattinam,TAMIL NADU,true
609110,Sirkali Tk,Nagapattinam,TAMIL NADU,true
609111,Sirkali,Nagapattinam,TAMIL NADU,true
609112,Mayiladuthurai,Nagapattinam,TAMIL NADU,true
609113,Sirkali,Nagapattinam,TAMIL NADU,true
609114,Sirkali,Nagapattinam,TAMIL NADU,true
609115,Sirkali,Nagapattinam,TAMIL NADU,true
609116,Sirkali,Nagapattinam,TAMIL NADU,true
609117,Mayiladuthurai,Nagapattinam,TAMIL NADU,true
609118,Mayiladuthurai,Nagapattinam,TAMIL NADU,true
609201,Mayiladuthurai,Nagapattinam,TAMIL NADU,true
609202,Mayiaduthurai,Nagapattinam,TAMIL NADU,true
609203,Mayiladuthurai,Nagapattinam,TAMIL NADU,true
609204,Mayiladuthurai,Nagapattinam,TAMIL NADU,true
609205,Mayiladuthurai,Nagapattinam,TAMIL NADU,true
609301,Tarangambadi,Nagapattinam,TAMIL NADU,true
609302,Tharangambadi,Nagapattinam,TAMIL NADU,true
609303,Tharangambadi,Nagapattinam,TAMIL NADU,true
609304,Tharangambadi,Nagapattinam,TAMIL NADU,true
609305,Mayiladuthurai,Nagapattinam,TAMIL NADU,true
609306,Tharangambadi,Nagapattinam,TAMIL NADU,true
609307,Tharangambadi,Nagapattinam,TAMIL NADU,true
609308,Tharangambadi,Nagapattinam,TAMIL NADU,true
609309,Tharangambadi,Nagapattinam,TAMIL NADU,true
609310,Tharangambadi,Nagapattinam,TAMIL NADU,true
609311,Tharangambadi,Nagapattinam,TAMIL NADU,true
609312,Tharangambadi,Nagapattinam,TAMIL NADU,true
609313,Tharangambadi,Nagapattinam,TAMIL NADU,true
609314,Mayiladuthurai,Nagapattinam,TAMIL NADU,true
609401,Mayiladuthurai,Nagapattinam,TAMIL NADU,true
609402,Tharangambadi,Nagapattinam,TAMIL NADU,true
609403,Mayiladuthurai,Nagapattinam,TAMIL NADU,true
609404,Mayiladuthurai,Nagapattinam,TAMIL NADU,true
609405,Nannilam,Tiruvarur,TAMIL NADU,true
609501,Kodavasal,Tiruvarur,TAMIL NADU,true
609502,Nannilam,Tiruvarur,TAMIL NADU,true
609503,Kodavasal,Tiruvarur,TAMIL NADU,true
609504,Nagapattinam,Nagapattinam,TAMIL NADU,true
609601,Karaikal,Karaikal,PONDICHERRY,true
609602,,Karaikal,PONDICHERRY,true
609603,Karaikal,Karaikal,PONDICHERRY,true
609604,Nagapattinam,Nagapattinam,TAMIL NADU,true
609605,,Karaikal,PONDICHERRY,true
609606,Karaikal,Karaikal,PONDICHERRY,true
609607,Karaikal,Karaikal,PONDICHERRY,true
609608,Nannilam,Tiruvarur,TAMIL NADU,true
609609,Kottucherry Commune Panchayat,Karaikal,PONDICHERRY,true
609701,Nagapattinam,Nagapattinam,TAMIL NADU,true
609702,Nagapattinam,Nagapattinam,TAMIL NADU,true
609703,Nagapattinam,Nagapattinam,TAMIL NADU,true
609704,Nagapattinam,Nagapattinam,TAMIL NADU,true
609801,Kuttalam,Nagapattinam,TAMIL NADU,true
609802,Mayiladuthurai,Nagapattinam,TAMIL NADU,true
609803,Kuttalam,Nagapattinam,TAMIL NADU,true
609804,Mayiladuthurai,Nagapattinam,TAMIL NADU,true
609805,Kuttalam,Nagapattinam,TAMIL NADU,true
609806,Mayiladuthurai,Nagapattinam,TAMIL NADU,true
609807,Kuttalam,Nagapattinam,TAMIL NADU,true
609808,Mayiladuthurai,Nagapattinam,TAMIL NADU,true
609810,Kuttalam,Nagapattinam,TAMIL NADU,true
609811,Kuttalam,Nagapattinam,TAMIL NADU,true
610001,Thiruvarur,Tiruvarur,TAMIL NADU,true
610003,Thiruvarur,Tiruvarur,TAMIL NADU,true
610004,Thiruvarur,Tiruvarur,TAMIL NADU,true
610101,Nagapattinam,Nagapattinam,TAMIL NADU,true
610102,Kodavasal,Tiruvarur,TAMIL NADU,true
610103,Tiruvarur,Tiruvarur,TAMIL NADU,true
610104,Kodavasal,Tiruvarur,TAMIL NADU,true
610105,Nannilam,Tiruvarur,TAMIL NADU,true
610106,Kilvelur,Nagapattinam,TAMIL NADU,true
610107,Kodavasal,Tiruvarur,TAMIL NADU,true
610109,Thiruvarur,Tiruvarur,TAMIL NADU,true
610201,Thirukkuvalai,Nagapattinam,TAMIL NADU,true
610202,Thiruvarur,Tiruvarur,TAMIL NADU,true
610203,Mannargudi,Tiruvarur,TAMIL NADU,true
610204,Tirukuvalai,Nagapattinam,TAMIL NADU,true
610205,Mannargudi,Tiruvarur,TAMIL NADU,true
610206,Mannargudi,Tiruvarur,TAMIL NADU,true
610207,Kilvelur,Nagapattinam,TAMIL NADU,true
611001,Nagapattinam,Nagapattinam,TAMIL NADU,true
611002,Kilvelur,Nagapattinam,TAMIL NADU,true
611003,Nagapattinam,Nagapattinam,TAMIL NADU,true
611101,Kilvelur,Nagapattinam,TAMIL NADU,true
611102,Kilvelur,Nagapattinam,TAMIL NADU,true
611103,Kilvelur,Nagapattinam,TAMIL NADU,true
611104,Kilvelur,Nagapattinam,TAMIL NADU,true
611105,Kilvelur,Nagapattinam,TAMIL NADU,true
611106,Nagapattinam,Nagapattinam,TAMIL NADU,true
611108,Nagapattinam,Nagapattinam,TAMIL NADU,true
611109,Kilvelur,Nagapattinam,TAMIL NADU,true
611110,Kilvelur,Nagapattinam,TAMIL NADU,true
611111,Kilvelur,Nagapattinam,TAMIL NADU,true
611112,Kilvelur,Nagapattinam,TAMIL NADU,true
612001,Kumbakonam,Thanjavur,TAMIL NADU,true
612002,Kumbakonam,Thanjavur,TAMIL NADU,true
612101,Kumbakonam,Thanjavur,TAMIL NADU,true
612102,Kuttalam,Nagapattinam,TAMIL NADU,true
612103,Kumbakonam,Thanjavur,TAMIL NADU,true
612104,Thiruvidaimarudur,Thanjavur,TAMIL NADU,true
612105,Thiruvidaimarudur,Thanjavur,TAMIL NADU,true
612106,Kuttalam,Thanjavur,TAMIL NADU,true
612201,Kodavasal,Tiruvarur,TAMIL NADU,true
612202,Kumbakonam,Thanjavur,TAMIL NADU,true
612203,Kuttalam,Nagapattinam,TAMIL NADU,true
612204,Kumbakonam,Thanjavur,TAMIL NADU,true
612301,Papanasam,Thanjavur,TAMIL NADU,true
612302,Kumbakonam,Thanjavur,TAMIL NADU,true
612303,Kumbakonam,Thanjavur,TAMIL NADU,true
612401,Kumbakonam,Thanjavur,TAMIL NADU,true
612402,Kumbakonam,Thanjavur,TAMIL NADU,true
612501,Kumbakonam,Thanjavur,TAMIL NADU,true
612502,Thiruvidaimarudur,Thanjavur,TAMIL NADU,true
612503,Tirupanandal,Thanjavur,TAMIL NADU,true
612504,Thiruvidaimarudur,Thanjavur,TAMIL NADU,true
612601,Kodavasal,Tiruvarur,TAMIL NADU,true
612602,Kumbakonam,Thanjavur,TAMIL NADU,true
612603,Kodavasal,Thanjavur,TAMIL NADU,true
612604,Kodavasal,Tiruvarur,TAMIL NADU,true
612605,Kodavasal,Tiruvarur,TAMIL NADU,true
612610,Kodavasal,Tiruvarur,TAMIL NADU,true
612701,Valangaman,Tiruvarur,TAMIL NADU,true
612702,Kumbakonam,Thanjavur,TAMIL NADU,true
612703,Kumbakonam,Thanjavur,TAMIL NADU,true
612801,Nidamangalam,Tiruvarur,TAMIL NADU,true
612802,Valangaman,Thanjavur,TAMIL NADU,true
612803,Mannargudi,Tiruvarur,TAMIL NADU,true
612804,Kumbakonam,Thanjavur,TAMIL NADU,true
612901,Jayamkondacholapuram,Ariyalur,TAMIL NADU,true
612902,Jayamkondacholapuram,Ariyalur,TAMIL NADU,true
612903,Jayamkondacholapuram,Ariyalur,TAMIL NADU,true
612904,Ariyalur,Ariyalur,TAMIL NADU,true
613001,Thanjavur,Thanjavur,TAMIL NADU,true
613002,Thanjavur,Thanjavur,TAMIL NADU,true
613003,Thanjavur,Thanjavur,TAMIL NADU,true
613004,Thanjavur,Thanjavur,TAMIL NADU,true
613005,Thanjavur,Thanjavur,TAMIL NADU,true
613006,Thanjavur,Thanjavur,TAMIL NADU,true
613007,Thanjavur,Thanjavur,TAMIL NADU,true
613008,Thanjavur,Thanjavur,TAMIL NADU,true
613009,Thanjavur,Thanjavur,TAMIL NADU,true
613010,Thanjavur,Thanjavur,TAMIL NADU,true
613101,Thiruvaiyaru,Thanjavur,TAMIL NADU,true
613102,Thanjavur,Thanjavur,TAMIL NADU,true
613103,Thiruvaiyaru,Thanjavur,TAMIL NADU,true
613104,Thiruvaiyaru,Thanjavur,TAMIL NADU,true
613105,Thiruvaiyaru,Thanjavur,TAMIL NADU,true
613201,Thiruvaiyaru,Thanjavur,TAMIL NADU,true
613202,Thiruvaiyaru,Thanjavur,TAMIL NADU,true
613203,Thiruvaiyaru,Thanjavur,TAMIL NADU,true
613204,Papanasam,Thanjavur,TAMIL NADU,true
613205,Thiruvaiyaru,Thanjavur,TAMIL NADU,true
613301,Gandarvakkottai,Pudukkottai,TAMIL NADU,true
613303,Thanjavur,Thanjavur,TAMIL NADU,true
613401,Thanjavur,Thanjavur,TAMIL NADU,true
613402,Thanjavur,Thanjavur,TAMIL NADU,true
613403,Thanjavur,Thanjavur,TAMIL NADU,true
613501,Papanasam,Thanjavur,TAMIL NADU,true
613502,Papanasam,Thanjavur,TAMIL NADU,true
613503,Papanasam,Thanjavur,TAMIL NADU,true
613504,Papanasam,Thanjavur,TAMIL NADU,true
613601,Thanjavur,Thanjavur,TAMIL NADU,true
613602,Thanjavur,Thanjavur,TAMIL NADU,true
613701,Kodavasal,Tiruvarur,TAMIL NADU,true
613702,Needamangalam,Tiruvarur,TAMIL NADU,true
613703,Koradacherry,Tiruvarur,TAMIL NADU,true
613704,Kodavasal,Tiruvarur,TAMIL NADU,true
613705,Kodavasal,Tiruvarur,TAMIL NADU,true
614001,Mannargudi,Tiruvarur,TAMIL NADU,true
614013,Mannargudi,Tiruvarur,TAMIL NADU,true
614014,Mannargudi,Tiruvarur,TAMIL NADU,true
614015,Mannargudi,Tiruvarur,TAMIL NADU,true
614016,Mannargudi,Tiruvarur,TAMIL NADU,true
614017,Mannargudi,Tiruvarur,TAMIL NADU,true
614018,Mannargudi,Tiruvarur,TAMIL NADU,true
614019,Mannargudi,Tiruvarur,TAMIL NADU,true
614020,Mannargudi,Tiruvarur,TAMIL NADU,true
614101,Mannargudi,Tiruvarur,TAMIL NADU,true
614102,Mannargudi,Tiruvarur,TAMIL NADU,true
614103,Nidamangalam,Tiruvarur,TAMIL NADU,true
614201,Papanasam,Thanjavur,TAMIL NADU,true
614202,Papanasam,Thanjavur,TAMIL NADU,true
614203,Papanasam,Thanjavur,TAMIL NADU,true
